common_name,audio_index,occur,realised_occur,observer_id,n,checklist_label,previous_checklists,min,max,diff,ratio,new_diff
Bobolink,6.069041013513319,0.025064972693426436,0.4655328875560323,new,86.05515832482125,medium,197,0.01758522461628278,0.012395400938237355,-0.005189823678045423,0.7048758948896232,-0.2951241051103768
Bobolink,6.069041013513319,0.025064972693426436,0.4655328875560323,new,86.05515832482125,high,2598,0.02024815191466204,0.014726273718343641,-0.005521878196318398,0.7272897684889499,-0.2727102315110501
Bonaparte's Gull,3.888585260185881,0.008696362033767672,0.28297372047919295,new,86.05515832482125,low,0,0.008543560759333858,0.004521333174227371,-0.004022227585106487,0.5292094598013838,-0.4707905401986162
Bonaparte's Gull,3.888585260185881,0.008696362033767672,0.28297372047919295,new,86.05515832482125,medium,197,0.012009663597435948,0.007000570565769538,-0.00500909303166641,0.5829114620049934,-0.41708853799500656
Bonaparte's Gull,3.888585260185881,0.008696362033767672,0.28297372047919295,new,86.05515832482125,high,2598,0.013795087951034075,0.008507516867433274,-0.005287571083600801,0.6167062433839396,-0.38329375661606035
Brown Creeper,6.145236846678038,0.09897696650812045,0.8657807290108047,new,86.05515832482125,low,0,0.04004281207484055,0.03635916403274606,-0.0036836480420944853,0.9080072589505028,-0.09199274104949717
Brown Creeper,6.145236846678038,0.09897696650812045,0.8657807290108047,new,86.05515832482125,medium,197,0.047278930576665705,0.04247706506471728,-0.0048018655119484235,0.898435403394713,-0.10156459660528705
Brown Creeper,6.145236846678038,0.09897696650812045,0.8657807290108047,new,86.05515832482125,high,2598,0.04829298928773059,0.044526260692686066,-0.0037667285950445245,0.9220025794509783,-0.0779974205490217
Brown Thrasher,6.700356094364317,0.13209204319019835,0.9152170891554067,new,86.05515832482125,low,0,0.05081169499532586,0.04776160021851654,-0.0030500947768093215,0.9399725835343635,-0.060027416465636474
Brown Thrasher,6.700356094364317,0.13209204319019835,0.9152170891554067,new,86.05515832482125,medium,197,0.0607981085900297,0.05584462160235503,-0.004953486987674671,0.9185256399820472,-0.08147436001795283
Brown Thrasher,6.700356094364317,0.13209204319019835,0.9152170891554067,new,86.05515832482125,high,2598,0.062482113852647396,0.058645465718917954,-0.0038366481337294422,0.9385960573808775,-0.06140394261912252
Brown-headed Cowbird,5.62015942971933,0.5374107357451828,0.9998038418699118,new,86.05515832482125,low,0,0.14244552887553877,0.15837641418280224,0.01593088530726347,1.1118384370012977,0.1118384370012977
Brown-headed Cowbird,5.62015942971933,0.5374107357451828,0.9998038418699118,new,86.05515832482125,medium,197,0.19831796309911098,0.2117127117949908,0.01339474869587981,1.0675417823305582,0.06754178233055819
